2295,TEDWomen 2015,Memory Banda,A warrior’s cry against child marriage
1674,TEDxCaltech,Michael Dickinson,How a fly flies
1148,TED2011,Elliot Krane,The mystery of chronic pain
681,TED2009,Cameron Sinclair,The refugees of boom-and-bust
1250,TEDxParis 2010,Guy-Philippe Goldstein,How cyberattacks threaten real-world peace
613,TEDGlobal 2009,Michael Pritchard,How to make filthy water drinkable
177,Skoll World Forum 2007,Larry Brilliant,The case for optimism
149,Toronto Youth Corps,Viktor Frankl,Why believe in others
855,TEDxNYED,Dan Meyer,Math class needs a makeover
745,TEDIndia 2009,Sivamani,"Rhythm is everything, everywhere"
1882,TEDxBoston,Geraldine Hamilton,Body parts on a chip
439,TED2006,Jamais Cascio,Tools for a better world
1014,TEDxMidwest,Jason Fried,Why work doesn't happen at work
1698,TED2013,Jessica Green,We're covered in germs. Let's design for that.
548,EG 2008,Dan Ariely,Are we in control of our own decisions?
318,TED2003,Reed Kroloff,A tour of modern architecture
62,TED2005,Bjorn Lomborg,Global priorities bigger than climate change
1720,TED2013,Erik Brynjolfsson,The key to growth? Race with the machines
2341,TEDxBend,Emilie Wapnick,Why some of us don't have one true calling
1256,TEDxBoston 2011,Jay Bradner,Open-source cancer research
1982,TED2014,Will Marshall,Tiny satellites show us the Earth as it changes in near-real-time
1019,TEDxRotterdam 2010,Bart Weetjens,How I taught rats to sniff out land mines
249,TEDGlobal 2007,Ernest Madu,World-class health care
1572,TEDGlobal 2012,Rachel Botsman,The currency of the new economy is trust
39,TEDGlobal 2005,Aubrey de Grey,A roadmap to end aging
1420,TED2012,Abigail Washburn,Building US-China relations ... by banjo
13,TED2002,Frank Gehry,"A master architect asks, Now what?"
269,TED2008,Susan Blackmore,"Memes and ""temes"""
2544,TED@BCG Paris,Oded Shoseyov,How we're harnessing nature's hidden superpowers
2403,TEDxCambridge,Sebastian Wernicke,How to use data to make a hit TV show
658,TEDGlobal 2009,Rory Sutherland,Life lessons from an ad man
2639,TEDxToronto,Natalie Panek,Let's clean up the space junk orbiting Earth
1749,TED2013,Alastair Parvin,Architecture for the people by the people
1120,TEDxParis 2010,Sarah Kaminsky,My father the forger
2793,TEDxMidAtlantic,Nina Fedoroff,A secret weapon against Zika and other mosquito-borne diseases
512,TED2009,Shai Agassi,A new ecosystem for electric cars
515,TED2003,Gregory Stock,To upgrade is human
2073,TED@NYC,Sally Kohn,Don't like clickbait? Don't click
821,TED2010,Jonathan Drori,Every pollen grain has a story
160,Gel Conference,Seth Godin,This is broken
1609,TEDYouth 2011,Leah Buechley,"How to ""sketch"" with electronics"
31,TED2005,Thom Mayne,How architecture can connect us
457,TED2009,David Merrill,Toy tiles that talk to each other
1913,TED2013,Anant Agarwal,Why massive open online courses (still) matter
357,TEDxHousesOfParliament,David Puttnam,"Does the media have a ""duty of care""?"
1571,TEDGlobal 2012,John Maeda,"How art, technology and design inform creative leaders"
2869,TED2017,Armando Azua-Bustos,The most Martian place on Earth
2797,TEDNYC,Justin Davidson,Why glass towers are bad for city life -- and what we need instead
2100,TEDSalon Berlin 2014,Daria van den Bercken,Why I take the piano on the road ... and in the air
2505,TED Talks Live,Sebastian Junger,Our lonely society makes it hard to come home from war
1559,TEDxBoston 2012,Kent Larson,Brilliant designs to fit more people in every city
639,TEDGlobal 2009,Imogen Heap,"""Wait It Out"""
833,Mission Blue Voyage,Edith Widder,Glowing life in an underwater world
2428,TEDMED 2015,Dorothy Roberts,The problem with race-based medicine
2844,TED2017,Anika Paulson,How I found myself through music
1415,TED-Ed,Carvens Lissaint,"""Put the financial aid in the bag"""
2254,TED2015,Steven Wise,Chimps have feelings and thoughts. They should also have rights
500,TED2001,C.K. Williams,Poetry of youth and age
683,TEDGlobal 2009,Edward Burtynsky,Photographing the landscape of oil
328,EG 2007,Ian Dunbar,Dog-friendly dog training
1358,TEDxGreatPacificGarbagePatch,Inara George,"""Family Tree"""
1851,TEDGlobal 2013,Charles Robertson,Africa's next boom
599,TED2009,Olafur Eliasson,Playing with space and light
1159,TED@Cannes,Stefan Sagmeister,7 rules for making more happiness
468,TED2009,Jill Tarter,Join the SETI search
2522,TED2016,Andrew Youn,3 reasons why we can win the fight against poverty
1428,TED-Ed,Jon Bergmann,Just how small is an atom?
2737,TEDLagos Ideas Search,Stephanie Busari,How fake news does real harm
1249,TEDGlobal 2011,Justin Hall-Tipping,Freeing energy from the grid
1417,TEDxPeachtree,Frans de Waal,Moral behavior in animals
2483,TEDxGatewayWomen,Aditi Gupta,A taboo-free way to talk about periods
2865,TED2017,Tomás Saraceno,Would you live in a floating city in the sky?
2376,TEDWomen 2015,Nonny de la Peña,The future of news? Virtual reality
264,TED2008,Robert Ballard,The astonishing hidden world of the deep ocean
2259,TED2015,Alan Eustace,I leapt from the stratosphere. Here's how I did it
2435,TEDxCreativeCoast,Celeste Headlee,10 ways to have a better conversation
1204,TEDGlobal 2011,Jessica Green,Are we filtering the wrong microbes?
2796,TED2017,Michael Patrick Lynch,How to see past your own perspective and find truth
553,TED2009,Joachim de Posada,Don't eat the marshmallow!
2405,TEDGlobal>Geneva,James Veitch,This is what happens when you reply to spam email
1955,TED2014,Ed Yong,Zombie roaches and other parasite tales
2213,TEDGlobal 2014,Sangu Delle,"In praise of macro -- yes, macro -- finance in Africa"
2043,TED2014,Nicholas Negroponte,A 30-year history of the future
2801,TED2017,Anne Lamott,12 truths I learned from life and writing
874,TED2010,"Christopher ""moot"" Poole""",The case for anonymity online
1876,TEDGlobal 2013,Andreas Raptopoulos,No roads? There's a drone for that
2588,TEDNYC,J.D. Vance,America's forgotten working class
783,TED2010,Gary Flake,Is Pivot a turning point for web exploration?
1610,TED@Nairobi,Munir Virani,Why I love vultures
161,TED2007,Erin McKean,The joy of lexicography
710,TEDGlobal 2009,Shereen El Feki,Pop culture in the Arab world
1814,TEDGlobal 2013,Alexa Meade,Your body is my canvas
2590,TEDSummit,Helen Fisher,Technology hasn't changed love. Here's why
1213,TEDGlobal 2011,Svante Pääbo,DNA clues to our inner neanderthal
1329,TEDSalon NY2012,Clay Shirky,Why SOPA is a bad idea
2841,TED2017,Tom Gruber,"How AI can enhance our memory, work and social lives"
2299,TEDGlobalLondon,Johann Hari,Everything you think you know about addiction is wrong
2817,TED2017,Anil Seth,Your brain hallucinates your conscious reality
2658,TEDxOmaha,Sofia Jawed-Wessel,The lies we tell pregnant women
1672,TEDxMidAtlantic,Kakenya Ntaiya,A girl who demanded school
2168,TEDGlobal 2014,Matthieu Ricard,How to let altruism be your guide
1922,TEDxBeaconStreet,Alex Wissner-Gross,A new equation for intelligence
323,TEDGlobal 2007,Spencer Wells,A family tree for humanity
2016,TED2014,Yoruba Richen,What the gay rights movement learned from the civil rights movement
717,TEDIndia 2009,Shaffi Mather,A new way to fight corruption
2816,TED2017,Kate Marvel,Can clouds buy us more time to solve climate change?
42,TEDGlobal 2005,Martin Rees,Is this our final century?
2161,TED2014,Aziz Abu Sarah,"For more tolerance, we need more ... tourism?"
1575,TEDMED 2012,Ben Goldacre,What doctors don't know about the drugs they prescribe
1603,TED@New York,Hannah Brencher,Love letters to strangers
1859,TEDSalon NY2013,Rodrigo Canales,The deadly genius of drug cartels
541,TED2009,Eric Lewis,Chaos and harmony on piano
11,TED2002,Jane Goodall,What separates us from chimpanzees?
1361,TEDxRC2,Paul Conneally,How mobile phones power disaster relief
2244,TED2015,Greg Gage,How to control someone else's arm with your brain
2707,TEDMED 2016,Caitlin Doughty,A burial practice that nourishes the planet
1382,TED2012,Improv Everywhere,A TED speaker's worst nightmare
259,TED2007,Paul Ewald,Can we domesticate germs?
1374,TED2012,Paul Gilding,The Earth is full
1,TED2006,Al Gore,Averting the climate crisis
728,TEDIndia 2009,Romulus Whitaker,The real danger lurking in the water
2647,TEDWomen 2016,Laura Vanderkam,How to gain control of your free time
522,TED2017,Karoliina Korppoo,How a video game might help us build better cities
153,TEDGlobal 2007,William Kamkwamba,How I built a windmill
2586,TED Talks Live,Nadia Lopez,Why open a school? To close a prison
1894,TEDxMet,Andrew Solomon,"Depression, the secret we share"
1143,TED2011,Ron Gutman,The hidden power of smiling
2296,TED2015,Manuel Lima,A visual history of human knowledge
1224,TEDWomen 2010,Lauren Zalaznick,The conscience of television
2490,TED2016,Riccardo Sabatini,How to read the genome and build a human being
1671,TEDMED 2012,Miguel Nicolelis,"A monkey that controls a robot with its thoughts. No, really."
1503,TEDMED 2012,Jonathan Eisen,Meet your microbes
2368,TEDGlobal>London,Harald Haas,Forget Wi-Fi. Meet the new Li-Fi Internet
1405,TED2012,Marco Tempest,A magical tale (with augmented reality)
1787,TED2013,Jack Andraka,A promising test for pancreatic cancer ... from a teenager
2171,TED@State Street London,Morgana Bailey,The danger of hiding who you are
544,TED2009,Naturally 7,A full-band beatbox
1611,TED@Johannesburg,Ludwick Marishane,A bath without water
1552,TEDGlobal 2012,David Binder,The arts festival revolution
1736,TED2013,ShaoLan,Learn to read Chinese ... with ease!
1137,TED2011,Carlo Ratti,Architecture that senses and responds
157,TEDGlobal 2007,Jacqueline Novogratz,Patient capitalism
549,TED2009,Mary Roach,10 things you didn't know about orgasm
466,TED2009,Gustavo Dudamel and the Teresa Carreño Youth Orchestra,El Sistema's top youth orchestra
846,TED2010,Sebastian Wernicke,"Lies, damned lies and statistics (about TEDTalks)"
2627,TEDSummit,Jennifer Brea,What happens when you have a disease doctors can't diagnose
2708,TEDWomen 2016,Peggy Orenstein,What young women believe about their own sexual pleasure
2023,TEDSalon NY2014,Ruth Chang,How to make hard choices 
2140,TEDxNewYork,Emily Balcetis,Why some people find exercise harder than others
2547,TED@BCG Paris,Leila Hoteit,3 lessons on success from an Arab businesswoman
1429,TED2012,Eduardo Paes,The 4 commandments of cities
771,TED2010,Philip K. Howard,Four ways to fix a broken legal system
2603,TEDMED 2015,Melissa Walker,Art can heal PTSD's invisible wounds
2664,TEDxBeaconStreet,Dan Bricklin,Meet the inventor of the electronic spreadsheet
887,TEDxEdmonton,Cameron Herold,Let's raise kids to be entrepreneurs
180,TEDGlobal 2010,Emily Pilloton,Teaching design for change
2332,TEDxGoldenGatePark 2012,Scott Dinsmore,How to find work you love
2827,TED2017,Grace Kim,How cohousing can make us happier (and live longer)
2434,Mission Blue II,Thomas Peschak,Dive into an ocean photographer's world
1649,TEDxMidAtlantic,Colin Powell,Kids need structure
2294,TED2015,Rajiv Maheswaran,The math behind basketball's wildest moves
2685,TEDxMileHigh,Amy Adele Hasinoff,How to practice safe sexting
1243,TEDSalon London Spring 2011,Richard Seymour,How beauty feels
396,TED2008,Isaac Mizrahi,Fashion and creativity
2130,TEDGlobal 2014,Ethan Nadelmann,Why we need to end the War on Drugs
1114,TED2011,Morgan Spurlock,The greatest TED Talk ever sold
384,TED2014,Uldus Bakhtiozina,Wry photos that turn stereotypes upside down
573,TEDxUSC,Jane Poynter,Life in Biosphere 2
823,TED2010,Natalie Merchant,Singing old poems to life
1155,TEDxWarwick,Mustafa Akyol,Faith versus tradition in Islam
1090,TED2011,Sal Khan,Let's use video to reinvent education
2325,TED2015,BJ Miller,What really matters at the end of life
2313,TED2015,Patience Mthunzi,Could we cure HIV with lasers?
9,TED2002,Dean Kamen,To invent is to give
273,TED2008,Wade Davis,The worldwide web of belief and ritual
432,TED2005,Scott McCloud,The visual magic of comics
111,TEDGlobal 2009,Matthew White,The modern euphonium
780,TEDIndia 2009,Harsha Bhogle,"The rise of cricket, the rise of India"
786,TED2010,The LXD,"In the Internet age, dance evolves ..."
2250,TEDxMuncyStatePrison,The Lady Lifers,A moving song from women in prison for life
1733,TED Talks Education,Angela Lee Duckworth,Grit: The power of passion and perseverance
2117,TED2014,Frans Lanting,Photos that give voice to the animal kingdom
1824,TEDGlobal 2013,Andras Forgacs,Leather and meat without killing animals
1223,TEDxBoston 2011,Richard Resnick,Welcome to the genomic revolution
1396,TEDxWomen 2011,Noel Bairey Merz,The single biggest health threat women face
2358,TEDxThessaloniki,Melissa Fleming,A boat carrying 500 refugees sunk at sea. The story of two survivors
1608,TEDxSanDiego,Jake Wood,A new mission for veterans -- disaster relief
2723,TEDxBeaconStreet,Katie Bouman,How to take a picture of a black hole
952,TEDxYYC,Ben Cameron,Why the live arts matter
2520,TED2016,ShaoLan,"The Chinese zodiac, explained"
1515,TEDGlobal 2012,Matt Mills,Image recognition that triggers augmented reality
91,TEDGlobal 2005,Jacqueline Novogratz,Invest in Africa's own solutions
1877,TED2013,Jared Diamond,How societies can grow old better
1150,TED2005,Terry Moore,How to tie your shoes
2535,TEDxSydney,Gill Hicks,I survived a terrorist attack. Here's what I learned
1346,TED1994,Danny Hillis,Back to the future (of 1994)
763,TEDxBerlin,Peter Eigen,How to expose the corrupt
2362,TEDWomen 2015,Nancy Lublin,How data from a crisis text line is saving lives
148,TED2007,Rives,The  4 a.m. mystery
388,TED2005,Graham Hawkes,A flight through the ocean
2182,TEDGlobal 2014,Ricardo Semler,How to run a company with (almost) no rules
1815,TEDGlobal 2013,Kelly McGonigal,How to make stress your friend
1044,TEDWomen 2010,Arianna Huffington,How to succeed? Get more sleep
245,TED2008,Johnny Lee,Free or cheap Wii Remote hacks
1843,TEDCity2.0,Jeff Speck,The walkable city
2307,TEDGlobalLondon,Yuval Noah Harari,What explains the rise of humans?
2364,TEDGlobal>London,Hilary Cottam,Social services are broken. How we can fix them
271,TED2007,Nathan Myhrvold,"Archeology, animal photography, BBQ ..."
2674,TEDxExeter,Alan Smith,Why you should love statistics
1064,TEDWomen 2010,Kate Orff,Reviving New York's rivers -- with oysters!
1929,TED@State Street Boston,Michael Metcalfe,We need money for aid. So let’s print it.
470,TED2009,Charles Moore,Seas of plastic
123,TED2006,Stewart Brand,What squatter cities can teach us
702,TEDIndia 2009,Anupam Mishra,The ancient ingenuity of water harvesting
2585,TEDxUniversityofNevada,David Burkus,Why you should know how much your coworkers get paid
392,Serious Play 2008,Tim Brown,Tales of creativity and play
279,TED2008,Chris Jordan,Turning powerful stats into art
618,TEDGlobal 2009,Dan Pink,The puzzle of motivation
134,Arbejdsglaede Live,Srikumar Rao,Plug into your hard-wired happiness
1812,TEDGlobal 2013,May El-Khalil,Making peace is a marathon
495,EG 2008,David Pogue,Cool tricks your phone can do
1057,TEDxGöteborg 2010,Anders Ynnerman,Visualizing the medical data explosion
1507,TEDxAustin,Todd Humphreys,How to fool a GPS
322,TED2008,Bruno Bowden + Rufus Cappadocia,Blindfold origami and cello
132,University of California,Edwidge Danticat,Stories of Haiti
2681,TEDMED 2016,Sue Klebold,My son was a Columbine shooter. This is my story
43,TEDGlobal 2005,Paul Bennett,Design is in the details
178,TED2007,Carolyn Porco,This is Saturn
2136,TEDMED 2014,Rosie King,How autism freed me to be myself
847,TED2010,Esther Duflo,Social experiments to fight poverty
1058,TEDWomen 2010,Heather Knight,Silicon-based comedy
411,TED2005,Larry Burns,The future of cars
343,TED1998,David Gallo,Life in the deep oceans
2238,TEDYouth 2014,Nizar Ibrahim,How we unearthed the Spinosaurus
1992,TED2014,Stanley McChrystal,The military case for sharing knowledge
368,TED2014,Bran Ferren,"To create for the ages, let's combine art and engineering"
2090,TEDSalon Berlin 2014,Hans and Ola Rosling,How not to be ignorant about the world
957,TEDGlobal 2010,Jessa Gamble,Our natural sleep cycle is nothing like what we do now
1565,TEDSalon London Spring 2012,Tristram Stuart,The global food waste scandal
1989,TED2014,Sarah Jones,What does the future hold? 11 characters offer quirky answers
1862,TEDGlobal 2013,Arthur Benjamin,The magic of Fibonacci numbers
174,DLD 2007,Norman Foster,My green agenda for architecture
1860,TEDGlobal 2013,Grégoire Courtine,The paralyzed rat that walked
1846,TEDCity2.0,Iwan Baan,Ingenious homes in unexpected places
2667,TEDxYouth@Sydney,Emily Parsons-Lord,Art made of the air we breathe
199,TED2005,Arthur Benjamin,"A performance of ""Mathemagic"""
401,TEDGlobal 2014,Boniface Mwangi,The day I stood up alone
2075,TED2014,Shubhendu Sharma,"An engineer's vision for tiny forests, everywhere"
1739,TED Talks Education,Bill Gates,Teachers need real feedback
965,TEDGlobal 2010,Julian Treasure,Shh! Sound health in 8 steps
2781,TED2017,Stuart Russell,3 principles for creating safer AI
2740,TEDxRiodelaPlata,Carina Morillo,"To understand autism, don't look away"
1400,TEDxVancouver,Jer Thorp,Make data more human
1817,TEDSalon NY2013,Jake Barton,The museum of you
2104,TEDGlobal 2014,Pia Mancini,How to upgrade democracy for the Internet era
2399,TEDxBeaconStreet,Robert Waldinger,What makes a good life? Lessons from the longest study on happiness
2742,TEDMED 2016,Carolyn Jones,A tribute to nurses
472,EG 2008,Miru Kim,My underground art explorations
645,TEDGlobal 2009,Parag Khanna,Mapping the future of countries
1883,TED@NYC,Sally Kohn,Let’s try emotional correctness
1348,TEDxSanMigueldeAllende,Aleph Molinari,Let's bridge the digital divide!
2412,TEDGlobal>Geneva,Jill Farrant,How we can make crops survive without water
1692,TEDGlobal 2012,Catarina Mota,Play with smart materials
1334,TEDxYouth@Manchester,Julian Baggini,Is there a real you?
2594,TEDSummit,Isaac Lidsky,What reality are you creating for yourself?
347,TED2005,Carmen Agra Deedy,"Once upon a time, my mother ..."
214,TED2007,Michael Pollan,A plant's-eye view
420,TEDGlobal 2005,Dan Gilbert,Why we make bad decisions
207,TED2007,Paola Antonelli,Treat design as art
2528,TED2016,Keolu Fox,Why genetic research must be more diverse
2524,TED Talks Live,Jamila Raqib,The secret to effective nonviolent resistance
474,TED1998,Brenda Laurel,Why not make video games for girls?
533,TED2002,Mae Jemison,Teach arts and sciences together
2744,TED2017,His Holiness Pope Francis,Why the only future worth building includes everyone
2805,TED2017,David Miliband,The refugee crisis is a test of our character
1920,TEDGlobal 2013,Teddy Cruz,How architectural innovations migrate across borders
2006,TED2014,Jon Mooallem,How the teddy bear taught us compassion
1509,TEDGlobal 2012,Mina Bissell,Experiments that point to a new understanding of cancer
1179,TEDxSanMigueldeAllende,Emiliano Salinas,A civil response to violence
1847,TEDMED 2013,Amanda Bennett,We need a heroic narrative for death
791,TEDMED 2009,Ken Kamler,Medical miracle on Everest
326,TED2008,Patricia Burchat,Shedding light on dark matter
835,TED2007,James Randi,"Homeopathy, quackery and fraud"
2122,TED@IBM,Kare Anderson,Be an opportunity maker
2508,TED2016,Lidia Yuknavitch,The beauty of being a misfit
1065,TED@MotorCity,Dale Dougherty,We are makers
1452,TEDxAustin,Michael McDaniel,"Cheap, effective shelter for disaster relief"
2359,TEDGlobal>London,Francesco Sauro,"Deep under the Earth's surface, discovering beauty and science"
1655,TEDxBeaconStreet,Tyler DeWitt,Hey science teachers -- make it fun
2624,TED Talks Live,Hector Garcia,"We train soldiers for war. Let's train them to come home, too"
2119,TEDSalon Berlin 2014,Sergei Lupashin,A flying camera ... on a leash
2303,TEDMED 2013,Salvatore Iaconesi,What happened when I open-sourced my brain cancer
1102,TED2011,Isabel Behncke,"Evolution's gift of play, from bonobo apes to humans"
2680,TED@IBM,Joshua Smith,New nanotech to detect cancer early
2804,TED2017,Richard Browning,How I built a jet suit
1007,TEDGlobal 2010,Conrad Wolfram,Teaching kids real math with computers
1196,TEDGlobal 2011,Rory Stewart,Time to end the war in Afghanistan
2107,TEDGlobal 2014,Alessandra Orofino,It’s our city. Let’s fix it
602,TED2009,Jim Fallon,Exploring the mind of a killer
1744,TED2013,Judy MacDonald Johnston,Prepare for a good end of life
1270,INK Conference,Alexander Tsiaras,Conception to birth -- visualized
1668,TEDxZurich 2012,James B. Glattfelder,Who controls the world?
360,TED Prize Wish,James Nachtwey,Moving photos of extreme drug-resistant TB
1352,TEDxVancouver,Jack Horner,Where are the baby dinosaurs?
1169,TED2011,Shea Hembrey,How I became 100 artists
1210,TEDGlobal 2011,Lucianne Walkowicz,Finding planets around other stars
350,EG 2007,Caleb Chung,"Playtime with Pleo, your robotic dinosaur friend"
1947,TEDxBeaconStreet,Norman Spack,How I help transgender teens become who they want to be
85,TED2007,Bill Clinton,My wish: Rebuilding Rwanda
460,TED2016,Andrew Pelling,This scientist makes ears out of apples
1742,TED@Intel,Maria Bezaitis,Why we need strangeness
1246,TEDGlobal 2011,Pamela Meyer,How to spot a liar
139,TED2007,Stephen Lawler,Tour Microsoft's Virtual Earth
2418,TEDGlobal>London,Melati and Isabel Wijsen,Our campaign to ban plastic bags in Bali
2485,TED Studio,Chris Anderson,TED's secret to great public speaking
2631,TEDxNewYork,Adam Galinsky,How to speak up for yourself
499,TED2009,Nathan Wolfe,The jungle search for viruses
935,TEDGlobal 2010,Maz Jobrani,Did you hear the one about the Iranian-American?
2716,TED Dialogues,"Gretchen Carlson, David Brooks",Political common ground in a polarized United States
1874,TEDGlobal 2013,Greg Asner,Ecology from the air
298,TED2007,Raul Midon,"""Peace on Earth"""
394,TED2003,Lee Smolin,Science and democracy
1448,TED2012,Jean-Baptiste Michel,The mathematics of history
2662,TEDxExeter,Deeyah Khan,What we don't know about Europe's Muslim kids
2311,TEDWomen 2015,Elizabeth Nyamayaro,An invitation to men who want a better world for women
1167,TEDActive 2011,JD Schramm,Break the silence for suicide attempt survivors
1477,TED2012,Sarah Parcak,Archaeology from space
1754,TED2013,Alex Laskey,How behavioral science can lower your energy bill
1840,TEDMED 2013,Gary Slutkin,Let's treat violence like a contagious disease
2274,TED2015,Tony Fadell,The first secret of design is ... noticing
227,TED2008,Craig Venter,On the verge of creating synthetic life
1012,TEDxDU 2010,Kim Gorgens,Protecting the brain against concussion
76,TED2004,Susan Savage-Rumbaugh,The gentle genius of bonobos
1719,TED2013,Robert Gordon,"The death of innovation, the end of growth"
2172,TEDGlobal 2014,Miguel Nicolelis,Brain-to-brain communication has arrived. How we did it
842,TEDIndia 2009,Kavita Ramdas,"Radical women, embracing tradition"
1981,TEDxPerth,Hamish Jolly,A shark-deterrent wetsuit (and it's not what you think)
99,TED2006,Jill Sobule,"Global warming's theme song, ""Manhattan in January"""
221,TED2002,George Dyson,The story of Project Orion
1408,TED-Ed,Tierney Thys +  Plankton Chronicles Project,The secret life of plankton
772,TEDMED 2009,Eric Topol,The wireless future of medicine
146,TED2007,Will Wright,"Spore, birth of a game"
955,TEDGlobal 2010,Chris Anderson,How web video powers global innovation
1321,TEDxRC2,Jonas Gahr Støre,In defense of dialogue
2770,TED2017,Serena Williams and Gayle King,"On tennis, love and motherhood"
1896,TEDWomen 2013,Diana Nyad,"Never, ever give up"
2561,TEDSummit,Anand Giridharadas,A letter to all who have lost in this era
2466,TED Talks Live,Danielle Feinberg,The magic ingredient that brings Pixar movies to life
621,TED2009,Natasha Tsakos,A multimedia theatrical adventure
2055,TEDSalon NY2014,Nick Hanauer,"Beware, fellow plutocrats, the pitchforks are coming"
446,TEDxUF,Mac Stone,Stunning photos of the endangered Everglades
2516,TED2016,Norman Lear,An entertainment icon on living a life of meaning
2692,TEDxRiodelaPlata,Karina Galperin,Should we simplify spelling?
643,TEDGlobal 2009,Taryn Simon,Photographs of secret sites
709,TEDIndia 2009,Thulasiraj Ravilla,How low-cost eye care can be world-class
1543,TEDxUCL,Hannah Fry,Is life really that complex?
404,Serious Play 2008,George Smoot,The design of the universe
1394,TED2012,T. Boone Pickens,Let's transform energy -- with natural gas
1660,TEDxSummit,Fahad Al-Attiya,A country with no water
2563,TED@BCG Paris,Olivier Scalabre,The next manufacturing revolution is here
2829,TED2017,Joseph Redmon,How computers learn to recognize objects instantly
1052,TEDWomen 2010,Elizabeth Lesser,"Take ""the Other"" to lunch"
925,TEDxOilSpill,Susan Shaw,The oil spill's toxic trade-off
2719,TED-Ed Weekend,Ashton Cofer,A young inventor's plan to recycle Styrofoam
1804,TED2013,Beardyman,The polyphonic me
1910,TEDWomen 2013,Paula Johnson,His and hers … healthcare
1827,TED2013,Stuart Firestein,The pursuit of ignorance
78,TED2004,Al Seckel,Visual illusions that show how we (mis)think
1435,TED2012,Reuben Margolin,Sculpting waves in wood and time
2787,TED2017,Garry Kasparov,Don't fear intelligent machines. Work with them
2575,TEDSummit,Jonathan Tepperman,The risky politics of progress
756,Harvard University,JK Rowling,The fringe benefits of failure
752,TEDIndia 2009,Jane Chen,A warm embrace that saves lives
784,BBC TV,Richard Feynman,Physics is fun to imagine
1157,Handheld Learning,Malcolm McLaren,Authentic creativity vs. karaoke culture
729,TED2009,Herbie Hancock,An all-star set
1240,TEDGlobal 2011,Charles Hazlewood,Trusting the ensemble
1475,TEDMED 2012,Rebecca Onie,What if our healthcare system kept us healthy?
212,TED2007,Robin Chase,The idea behind Zipcar (and what comes next)
585,TED2007,Katherine Fulton,You are the future of philanthropy
2301,TEDWomen 2015,Marlene Zuk,What we learn from insects' sex lives
56,TED2005,Edward Burtynsky,My wish: Manufactured landscapes and green education
1322,TEDxSydney,Drew Berry,Animations of unseeable biology
1269,TEDxBloomington,Charlie Todd,The shared experience of absurdity
1889,TEDYouth 2013,Eddy Cartaya,My glacier cave discoveries
1986,TED2014,David Epstein,"Are athletes really getting faster, better, stronger?"
325,TED2008,Nellie McKay,"""The Dog Song"""
1331,TEDxMIA,Scott Rickard,The beautiful math behind the world's ugliest music
2785,TED2017,Rutger Bregman,Poverty isn't a lack of character; it's a lack of cash
909,TED2010,Benoit Mandelbrot,Fractals and the art of roughness
2443,TED2016,Travis Kalanick,Uber's plan to get more people into fewer cars
2695,TED Dialogues,Yuval Noah Harari,Nationalism vs. globalism: the new political divide
46,TED2004,Jennifer Lin,"Improvising on piano, aged 14"
2044,TEDGlobal 2013,Renata Salecl,Our unhealthy obsession with choice
50,TED2004,Stefan Sagmeister,Happiness by design
706,TEDGlobal 2009,Rory  Bremner,A one-man world summit
309,SoulPancake,Kid President,I think we all need a pep talk
2005,TED2014,Andrew Solomon,How the worst moments in our lives make us who we are
1485,TEDMED 2012,E.O. Wilson,Advice to a young scientist
572,TED2009,Richard St. John,Success is a continuous journey
2532,TED2016,Michael Murphy,Architecture that's built to heal
915,TEDGlobal 2010,Matt Ridley,When ideas have sex
826,TED2010,Jonathan Klein,Photos that changed the world
1627,TEDxZurich 2012,Ellen 't Hoen,"Pool medical patents, save lives"
124,AORN Congress,Matt Weinstein,What Bernie Madoff couldn't steal from me
53,TED2006,Majora Carter,Greening the ghetto
1551,TEDGlobal 2012,Antony Gormley,"Sculpted space, within and without"
601,TED2009,Daniel Kraft,A better way to harvest bone marrow
2608,TEDNYC,Philippa Neave,The unexpected challenges of a country's first election
2366,TEDWomen 2015,Kaki King,A musical escape into a world of light and color
592,TED2009,Sophal Ear,Escaping the Khmer Rouge
336,TED2013,Peter Singer,The why and how of effective altruism
426,TED2002,Kary Mullis,Play! Experiment! Discover!
2248,TED2015,Dawn Landes,"A song for my hero, the woman who rowed into a hurricane"
637,TED2009,Oliver Sacks,What hallucination reveals about our minds
1175,TED2011,Daniel Tammet,Different ways of knowing
1569,TEDGlobal 2012,Amy Cuddy,Your body language may shape who you are
2015,TED2014,Ray Kurzweil,Get ready for hybrid thinking
1959,TED2014,Hugh Herr,"The new bionics that let us run, climb and dance"
2534,TED2016,Wanda Diaz Merced,How a blind astronomer found a way to hear the stars
961,TEDGlobal 2010,Steven Johnson,Where good ideas come from
1835,TED2013,Jason Pontin,Can technology solve our big problems?
476,TED2009,Nalini Nadkarni,Conserving the canopy
1854,TEDGlobal 2013,Xavier Vilalta,Architecture at home in its community
1974,TED2014,Jennifer Senior,"For parents, happiness is a very high bar"
2126,TEDGlobal 2014,Jose Miguel Sokoloff,How Christmas lights helped guerrillas put down their guns
1921,TED Fellows Retreat 2013,Aparna Rao,Art that craves your attention
1160,TED2011,Aaron O'Connell,Making sense of a visible quantum object
1183,TED2011,Matt Cutts,Try something new for 30 days
2513,TED Talks Live,Adam Driver,My journey from Marine to actor
619,TEDGlobal 2009,Eric Giler,A demo of wireless electricity
254,TED2007,They Might Be Giants,Wake up! It's They Might Be Giants!
